32P
Cross Section 32, Proposed
32P.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
%-1275.00
   0.00  468.428  231.299  522.422  518.907    0.678    4.788    4.835    4.835
   5.00  351.812  248.963  430.993  429.048    0.580    3.720    3.765    3.765
  10.00  262.579  241.516  356.760  355.727    0.459    2.856    2.893    2.893
  15.00  196.698  223.015  297.365  296.860    0.352    2.188    2.216    2.216
  20.00  148.252  200.860  249.647  249.444    0.269    1.678    1.700    1.700
  25.00  112.269  178.416  210.800  210.752    0.206    1.289    1.306    1.306
  30.00   85.138  157.008  178.606  178.606    0.160    0.990    1.003    1.002
  35.00   64.398  137.002  151.383  151.329    0.126    0.757    0.767    0.767
  40.00   48.464  118.328  127.868  127.636    0.100    0.575    0.584    0.583
  45.00   36.468  100.723  107.122  106.527    0.080    0.434    0.442    0.441
  50.00   28.232   83.843   88.469   87.195    0.065    0.331    0.337    0.335
  55.00   24.161   67.307   71.512   68.963    0.053    0.267    0.272    0.268
  60.00   24.434   50.715   56.294   51.241    0.044    0.248    0.252    0.248
  65.00   28.082   33.670   43.844   33.721    0.039    0.271    0.274    0.272
  70.00   33.787   15.988   37.379   34.377    0.042    0.325    0.327    0.327
  75.00   40.822    7.414   41.490   41.176    0.054    0.402    0.405    0.405
  80.00   49.086   27.376   56.204   49.375    0.077    0.503    0.509    0.508
  85.00   59.009   51.847   78.550   60.376    0.114    0.641    0.651    0.648
  90.00   71.719   79.827  107.312   83.966    0.168    0.836    0.853    0.848
  95.00   89.532  111.398  142.918  118.704    0.246    1.123    1.150    1.143
 100.00  116.704  145.738  186.707  161.865    0.356    1.554    1.594    1.586
 105.00  159.924  179.687  240.548  215.420    0.503    2.190    2.247    2.238
 110.00  227.385  205.302  306.354  281.699    0.671    3.097    3.169    3.160
 115.00  324.278  207.144  384.792  361.809    0.805    4.289    4.364    4.358
 120.00  441.530  167.740  472.319  452.512    0.780    5.633    5.687    5.683
 125.00  540.459  135.835  557.267  542.015    0.459    6.728    6.743    6.742
 130.00  561.598  266.512  621.628  611.477    0.149    7.019    7.020    7.020
 135.00  480.778  445.033  655.135  649.372    0.645    6.298    6.331    6.331
