Underground Proposed
Post-Project, Mile 7.65 to Mile 7.88
UND_P.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
  -5.00   54.936   54.058   77.073   58.443    0.431    1.793    1.844    1.796
  -4.00   53.312   55.948   77.281   58.074    0.461    1.757    1.816    1.759
  -3.00   51.914   57.323   77.337   57.901    0.484    1.725    1.792    1.727
  -2.00   50.974   58.048   77.252   58.049    0.497    1.702    1.773    1.703
  -1.00   50.669   58.027   77.035   58.492    0.500    1.692    1.764    1.692
   0.00   51.079   57.211   76.695   59.106    0.492    1.696    1.766    1.696
   1.00   52.169   55.592   76.237   59.784    0.474    1.713    1.777    1.714
   2.00   53.796   53.210   75.666   60.460    0.446    1.741    1.797    1.743
   3.00   55.753   50.146   74.987   61.103    0.408    1.775    1.821    1.778
   4.00   57.808   46.523   74.204   61.693    0.363    1.811    1.848    1.814
   5.00   59.744   42.506   73.322   62.223    0.313    1.845    1.871    1.847
   6.00   61.385   38.292   72.349   62.689    0.261    1.871    1.889    1.871
   7.00   62.605   34.100   71.290   63.084    0.209    1.885    1.897    1.886
   8.00   63.336   30.153   70.148   63.395    0.165    1.887    1.894    1.887
   9.00   63.560   26.644   68.919   63.595    0.135    1.874    1.879    1.875
  10.00   63.295   23.685   67.582   63.631    0.128    1.847    1.851    1.849
  11.00   62.578   21.263   66.092   63.411    0.141    1.806    1.811    1.810
  12.00   61.426   19.237   64.368   62.797    0.164    1.752    1.760    1.760
  13.00   59.802   17.421   62.288   61.589    0.189    1.688    1.699    1.699
  14.00   57.565   15.774   59.687   59.538    0.211    1.616    1.629    1.629
  15.00   54.464   14.616   56.391   56.383    0.229    1.537    1.554    1.554
  16.00   50.202   14.572   52.274   51.946    0.242    1.455    1.475    1.474
  17.00   44.630   15.872   47.368   46.312    0.249    1.370    1.392    1.391
  18.00   38.017   17.800   41.978   40.123    0.252    1.285    1.309    1.308
  19.00   31.206   19.368   36.728   34.808    0.251    1.201    1.227    1.225
  20.00   25.386   20.197   32.440   31.573    0.246    1.119    1.145    1.143
  21.00   21.378   20.716   29.769   29.746    0.239    1.039    1.066    1.064
  22.00   18.995   21.625   28.783   28.341    0.230    0.964    0.991    0.988
  23.00   17.372   23.169   28.958   27.273    0.219    0.892    0.918    0.916
  24.00   15.828   25.029   29.614   26.966    0.208    0.824    0.850    0.847
  25.00   14.143   26.758   30.266   27.517    0.196    0.761    0.786    0.783
  26.00   12.364   28.083   30.684   28.373    0.184    0.701    0.725    0.722
  27.00   10.603   28.921   30.803   29.041    0.172    0.646    0.669    0.666
  28.00    8.952   29.308   30.644   29.362    0.160    0.595    0.616    0.614
  29.00    7.460   29.324   30.258   29.350    0.149    0.548    0.568    0.565
  30.00    6.145   29.057   29.700   29.069    0.138    0.505    0.523    0.520
  31.00    5.008   28.585   29.021   28.589    0.128    0.464    0.482    0.479
  32.00    4.042   27.970   28.260   27.970    0.118    0.427    0.443    0.441
  33.00    3.244   27.258   27.450   27.259    0.109    0.393    0.408    0.406
  34.00    2.615   26.485   26.614   26.491    0.101    0.362    0.376    0.374
  35.00    2.169   25.677   25.769   25.693    0.093    0.334    0.346    0.344
  36.00    1.921   24.853   24.928   24.883    0.086    0.307    0.319    0.317
  37.00    1.864   24.026   24.099   24.074    0.079    0.283    0.294    0.292
  38.00    1.955   23.206   23.288   23.276    0.073    0.261    0.271    0.269
  39.00    2.134   22.398   22.500   22.495    0.067    0.241    0.250    0.248
  40.00    2.354   21.609   21.737   21.735    0.062    0.222    0.231    0.229
  41.00    2.585   20.840   21.000   21.000    0.057    0.205    0.213    0.211
  42.00    2.813   20.094   20.290   20.289    0.053    0.190    0.197    0.195
  43.00    3.027   19.372   19.607   19.606    0.048    0.176    0.182    0.180
  44.00    3.226   18.675   18.952   18.948    0.045    0.163    0.169    0.167
  45.00    3.406   18.004   18.323   18.317    0.041    0.151    0.156    0.155
  46.00    3.569   17.357   17.720   17.711    0.038    0.140    0.145    0.144
  47.00    3.713   16.735   17.142   17.131    0.035    0.130    0.135    0.133
  48.00    3.841   16.137   16.588   16.574    0.033    0.121    0.125    0.124
  49.00    3.953   15.562   16.057   16.041    0.030    0.113    0.117    0.115
  50.00    4.050   15.011   15.548   15.531    0.028    0.106    0.109    0.108
  51.00    4.134   14.482   15.061   15.042    0.026    0.099    0.102    0.101
  52.00    4.205   13.974   14.593   14.573    0.024    0.093    0.096    0.094
  53.00    4.264   13.488   14.145   14.124    0.022    0.087    0.090    0.089
  54.00    4.312   13.021   13.716   13.693    0.021    0.082    0.085    0.083
  55.00    4.351   12.573   13.304   13.281    0.019    0.078    0.080    0.079
  56.00    4.380   12.143   12.909   12.885    0.018    0.073    0.076    0.074
  57.00    4.402   11.732   12.530   12.505    0.017    0.070    0.072    0.071
  58.00    4.416   11.337   12.166   12.141    0.015    0.066    0.068    0.067
  59.00    4.423   10.958   11.817   11.791    0.014    0.063    0.065    0.064
