Underground Cross Section
Post-Project, Mile 7.65 to Mile 7.88
XC_UND.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
 -31.00   80.083  161.122  179.926  161.969    1.491    4.670    4.902    4.831
 -30.00   83.277  168.130  187.624  168.463    1.620    5.098    5.349    5.278
 -29.00   87.177  175.164  195.658  175.206    1.755    5.571    5.841    5.770
 -28.00   91.920  182.151  204.030  182.190    1.896    6.091    6.379    6.309
 -27.00   97.638  189.005  212.734  189.404    2.040    6.660    6.966    6.896
 -26.00  104.456  195.622  221.764  196.831    2.185    7.280    7.601    7.532
 -25.00  112.474  201.885  231.102  204.446    2.329    7.951    8.285    8.216
 -24.00  121.762  207.663  240.728  212.217    2.468    8.673    9.017    8.948
 -23.00  132.352  212.811  250.611  220.104    2.597    9.442    9.793    9.725
 -22.00  144.228  217.184  260.712  228.055    2.713   10.256   10.609   10.541
 -21.00  157.317  220.639  270.980  236.009    2.808   11.109   11.458   11.390
 -20.00  171.485  223.053  281.353  243.889    2.878   11.991   12.332   12.263
 -19.00  186.528  224.343  291.758  251.611    2.917   12.893   13.218   13.148
 -18.00  202.168  224.492  302.107  259.075    2.920   13.799   14.104   14.032
 -17.00  218.050  223.576  312.301  266.171    2.884   14.693   14.973   14.898
 -16.00  233.743  221.807  322.233  272.780    2.812   15.554   15.806   15.726
 -15.00  248.754  219.552  331.785  278.779    2.711   16.361   16.584   16.498
 -14.00  262.545  217.351  340.839  284.043    2.595   17.090   17.286   17.191
 -13.00  274.564  215.890  349.276  288.454    2.490   17.719   17.893   17.785
 -12.00  284.282  215.924  356.986  291.907    2.435   18.225   18.386   18.262
 -11.00  291.245  218.126  363.872  294.321    2.465   18.591   18.754   18.607
 -10.00  295.130  222.919  369.858  295.650    2.607   18.807   18.987   18.811
  -9.00  295.790  230.328  374.891  295.892    2.859   18.871   19.086   18.871
  -8.00  293.309  239.936  378.945  295.113    3.192   18.790   19.059   18.795
  -7.00  288.030  250.957  382.022  293.486    3.570   18.584   18.924   18.598
  -6.00  280.578  262.379  384.144  291.357    3.954   18.283   18.706   18.306
  -5.00  271.847  273.124  385.353  289.383    4.311   17.928   18.439   17.956
  -4.00  262.957  282.169  385.701  288.547    4.612   17.567   18.163   17.592
  -3.00  255.154  288.632  385.243  289.569    4.837   17.250   17.916   17.266
  -2.00  249.639  291.819  384.028  292.132    4.969   17.023   17.734   17.029
  -1.00  247.340  291.243  382.098  295.404    5.000   16.920   17.643   16.920
   0.00  248.690  286.636  379.482  298.749    4.924   16.957   17.657   16.960
   1.00  253.510  277.951  376.197  301.792    4.741   17.127   17.771   17.141
   2.00  261.060  265.365  372.251  304.316    4.457   17.406   17.967   17.430
   3.00  270.232  249.274  367.645  306.184    4.083   17.751   18.214   17.781
   4.00  279.794  230.297  362.383  307.309    3.634   18.115   18.475   18.142
   5.00  288.584  209.267  356.473  307.640    3.132   18.447   18.711   18.467
   6.00  295.637  187.224  349.934  307.152    2.605   18.705   18.886   18.715
   7.00  300.249  165.401  342.793  305.842    2.093   18.854   18.970   18.856
   8.00  301.995  145.184  335.081  303.719    1.649   18.871   18.943   18.871
   9.00  300.713  128.012  326.826  300.785    1.352   18.743   18.792   18.750
  10.00  296.461  115.129  318.031  297.011    1.278   18.469   18.513   18.492
  11.00  289.456  107.153  308.653  292.309    1.408   18.057   18.112   18.103
  12.00  279.995  103.695  298.579  286.496    1.642   17.521   17.598   17.595
  13.00  268.358  103.466  287.613  279.276    1.892   16.881   16.986   16.986
  14.00  254.723  104.917  275.483  270.258    2.115   16.157   16.294   16.294
  15.00  239.112  106.910  261.924  259.060    2.291   15.371   15.541   15.538
  16.00  221.457  109.020  246.837  245.527    2.416   14.546   14.745   14.739
  17.00  201.814  111.429  230.533  230.043    2.490   13.700   13.924   13.914
  18.00  180.680  114.540  213.927  213.741    2.518   12.849   13.093   13.079
  19.00  159.144  118.579  198.464  198.306    2.505   12.007   12.266   12.248
  20.00  138.598  123.473  185.620  185.264    2.460   11.186   11.453   11.433
  21.00  120.131  128.892  176.195  175.323    2.389   10.394   10.665   10.641
  22.00  104.130  134.313  169.951  168.341    2.298    9.637    9.907    9.881
  23.00   90.389  139.121  165.907  163.680    2.193    8.918    9.184    9.157
  24.00   78.484  142.799  162.946  160.485    2.079    8.241    8.500    8.471
  25.00   68.035  145.074  160.235  157.918    1.960    7.607    7.855    7.826
  26.00   58.771  145.928  157.318  155.367    1.840    7.014    7.252    7.222
  27.00   50.500  145.513  154.027  152.509    1.719    6.464    6.688    6.659
