Section 32, Proposed
test
32P.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
-161.00  724.065  175.672  745.071  724.098    0.381    6.929    6.940    6.938
-160.00  705.691  173.143  726.621  706.661    0.455    6.789    6.804    6.802
-159.00  684.196  180.557  707.620  688.602    0.524    6.620    6.641    6.640
-158.00  660.168  194.654  688.267  670.125    0.583    6.429    6.455    6.454
-157.00  634.190  212.228  668.758  651.426    0.632    6.218    6.250    6.249
-156.00  606.816  230.928  649.271  632.687    0.670    5.993    6.030    6.029
-155.00  578.555  249.268  629.968  614.072    0.698    5.757    5.799    5.798
-154.00  549.855  266.398  610.990  595.726    0.717    5.514    5.560    5.559
-153.00  521.102  281.879  592.456  577.770    0.727    5.267    5.317    5.316
-152.00  492.617  295.529  574.464  560.307    0.730    5.019    5.072    5.071
-151.00  464.656  307.325  557.094  543.417    0.726    4.773    4.828    4.827
-150.00  437.418  317.337  540.405  527.165    0.717    4.530    4.587    4.585
-149.00  411.053  325.690  524.441  511.597    0.704    4.292    4.349    4.348
-148.00  385.664  332.537  509.232  496.746    0.688    4.060    4.118    4.116
-147.00  361.319  338.042  494.797  482.633    0.670    3.834    3.893    3.891
-146.00  338.057  342.368  481.143  469.269    0.649    3.617    3.675    3.673
-145.00  315.890  345.675  468.271  456.657    0.628    3.407    3.465    3.462
-144.00  294.815  348.110  456.176  444.794    0.606    3.206    3.263    3.260
-143.00  274.812  349.810  444.847  433.672    0.584    3.013    3.069    3.066
-142.00  255.856  350.896  434.270  423.280    0.562    2.829    2.885    2.881
-141.00  237.913  351.479  424.430  413.604    0.541    2.654    2.708    2.704
-140.00  220.948  351.657  415.308  404.627    0.520    2.487    2.541    2.535
-139.00  204.926  351.514  406.887  396.334    0.501    2.328    2.381    2.374
-138.00  189.812  351.126  399.147  388.707    0.482    2.178    2.231    2.222
-137.00  175.581  350.558  392.071  381.730    0.465    2.036    2.089    2.079
-136.00  162.211  349.866  385.640  375.387    0.449    1.903    1.955    1.943
-135.00  149.693  349.098  379.839  369.660    0.434    1.778    1.830    1.816
-134.00  138.032  348.295  374.649  364.537    0.421    1.662    1.715    1.697
-133.00  127.248  347.493  370.058  360.004    0.409    1.555    1.608    1.587
-132.00  117.384  346.721  366.052  356.047    0.398    1.458    1.512    1.486
-131.00  108.509  346.003  362.619  352.657    0.389    1.372    1.426    1.395
-130.00  100.720  345.361  359.749  349.823    0.381    1.297    1.351    1.315
-129.00   94.143  344.811  357.432  347.537    0.375    1.234    1.289    1.246
-128.00   88.926  344.366  355.662  345.794    0.370    1.184    1.240    1.192
-127.00   85.223  344.035  354.433  344.586    0.366    1.148    1.205    1.152
-126.00   83.168  343.826  353.741  343.911    0.364    1.128    1.186    1.129
-125.00   82.845  343.742  353.584  343.766    0.363    1.124    1.181    1.124
-124.00   84.261  343.785  353.961  344.151    0.364    1.135    1.192    1.137
-123.00   87.348  343.954  354.872  345.066    0.366    1.162    1.218    1.167
-122.00   91.978  344.245  356.321  346.514    0.369    1.204    1.259    1.213
-121.00   97.993  344.650  358.311  348.497    0.374    1.259    1.313    1.274
-120.00  105.238  345.160  360.847  351.022    0.381    1.327    1.380    1.347
-119.00  113.574  345.763  363.938  354.095    0.388    1.406    1.459    1.431
-118.00  122.894  346.441  367.593  357.724    0.397    1.496    1.548    1.525
-117.00  133.119  347.174  371.820  361.919    0.408    1.596    1.648    1.628
-116.00  144.196  347.938  376.634  366.690    0.420    1.705    1.756    1.740
-115.00  156.096  348.702  382.046  372.051    0.433    1.823    1.874    1.861
-114.00  168.810  349.433  388.072  378.014    0.448    1.950    2.000    1.989
-113.00  182.341  350.088  394.728  384.595    0.464    2.084    2.135    2.126
-112.00  196.707  350.620  402.030  391.808    0.481    2.227    2.278    2.271
-111.00  211.933  350.973  409.997  399.671    0.500    2.378    2.430    2.424
-110.00  228.052  351.082  418.648  408.201    0.519    2.537    2.590    2.584
-109.00  245.099  350.871  428.000  417.413    0.540    2.704    2.758    2.753
-108.00  263.112  350.257  438.073  427.326    0.561    2.880    2.934    2.931
-107.00  282.129  349.141  448.883  437.954    0.582    3.064    3.119    3.116
-106.00  302.185  347.415  460.448  449.312    0.604    3.257    3.313    3.310
-105.00  323.308  344.955  472.781  461.411    0.626    3.458    3.515    3.512
-104.00  345.517  341.627  485.892  474.259    0.648    3.668    3.724    3.723
-103.00  368.818  337.283  499.787  487.858    0.668    3.885    3.942    3.940
-102.00  393.198  331.766  514.464  502.206    0.686    4.110    4.167    4.165
-101.00  418.619  324.913  529.915  517.290    0.702    4.342    4.398    4.397
-100.00  445.015  316.561  546.122  533.089    0.715    4.580    4.635    4.634
 -99.00  472.282  306.561  563.054  549.570    0.724    4.822    4.876    4.875
 -98.00  500.271  294.791  580.665  566.683    0.728    5.068    5.120    5.119
 -97.00  528.784  281.184  598.896  584.366    0.725    5.315    5.364    5.363
 -96.00  557.564  265.771  617.666  602.534    0.715    5.561    5.607    5.606
 -95.00  586.291  248.743  636.876  621.085    0.696    5.804    5.845    5.844
 -94.00  614.581  230.552  656.403  639.894    0.668    6.039    6.076    6.075
 -93.00  641.985  212.070  676.105  658.815    0.630    6.263    6.295    6.294
 -92.00  667.995  194.801  695.819  677.681    0.581    6.474    6.500    6.498
 -91.00  692.057  181.114  715.363  696.308    0.522    6.665    6.685    6.684
 -90.00  713.587  174.195  734.541  714.498    0.454    6.833    6.848    6.846
 -89.00  732.001  177.229  753.150  732.044    0.379    6.973    6.983    6.981
 -88.00  746.736  191.846  770.986  748.740    0.305    7.081    7.088    7.086
 -87.00  757.293  217.305  787.854  764.387    0.246    7.155    7.159    7.156
 -86.00  763.263  251.324  803.576  778.807    0.227    7.190    7.193    7.190
 -85.00  764.363  291.336  818.002  791.844    0.267    7.185    7.190    7.185
 -84.00  760.456  335.107  831.018  803.380    0.348    7.139    7.147    7.141
 -83.00  751.568  380.834  842.549  813.335    0.448    7.052    7.066    7.059
 -82.00  737.885  427.077  852.566  821.674    0.554    6.926    6.948    6.939
 -81.00  719.751  472.682  861.086  828.404    0.659    6.764    6.796    6.783
 -80.00  697.643  516.729  868.167  833.575    0.759    6.568    6.612    6.596
 -79.00  672.152  558.500  873.906  837.270    0.852    6.345    6.402    6.381
 -78.00  643.954  597.462  878.429  839.602    0.935    6.099    6.170    6.143
 -77.00  613.783  633.241  881.886  840.706    1.008    5.835    5.922    5.887
 -76.00  582.415  665.606  884.442  840.727    1.071    5.561    5.663    5.620
 -75.00  550.654  694.445  886.269  839.816    1.124    5.283    5.402    5.346
 -74.00  519.326  719.739  887.539  838.123    1.168    5.009    5.143    5.072
 -73.00  489.283  741.542  888.416  835.789    1.203    4.745    4.895    4.805
 -72.00  461.402  759.955  889.058  832.940    1.230    4.499    4.664    4.553
 -71.00  436.584  775.108  889.605  829.691    1.250    4.279    4.458    4.324
 -70.00  415.733  787.144  890.185  826.135    1.264    4.094    4.285    4.125
 -69.00  399.711  796.205  890.904  822.347    1.273    3.951    4.151    3.969
 -68.00  389.253  802.424  891.853  818.382    1.278    3.856    4.062    3.862
 -67.00  384.871  805.919  893.102  814.272    1.277    3.814    4.022    3.814
 -66.00  386.752  806.792  894.702  810.033    1.273    3.826    4.032    3.827
 -65.00  394.722  805.131  896.684  805.658    1.263    3.890    4.090    3.900
 -64.00  408.270  801.014  899.059  801.123    1.249    4.004    4.194    4.025
 -63.00  426.636  794.519  901.820  796.384    1.230    4.159    4.337    4.192
 -62.00  448.913  785.742  904.938  791.384    1.204    4.349    4.512    4.391
 -61.00  474.138  774.805  908.367  786.051    1.171    4.564    4.712    4.612
 -60.00  501.343  761.887  912.039  780.301    1.131    4.796    4.927    4.846
 -59.00  529.587  747.236  915.874  774.047    1.082    5.036    5.151    5.085
 -58.00  557.961  731.205  919.772  767.200    1.025    5.277    5.376    5.322
 -57.00  585.588  714.262  923.625  759.678    0.959    5.511    5.594    5.550
 -56.00  611.628  697.009  927.313  751.420    0.886    5.731    5.799    5.762
 -55.00  635.287  680.181  930.718  742.401    0.807    5.929    5.984    5.953
 -54.00  655.831  664.621  933.721  732.662    0.725    6.102    6.144    6.118
 -53.00  672.604  651.231  936.215  722.374    0.646    6.242    6.275    6.251
 -52.00  685.063  640.890  938.110  711.972    0.577    6.345    6.371    6.350
 -51.00  692.794  634.344  939.338  702.488    0.529    6.409    6.431    6.410
 -50.00  695.542  632.103  939.858  696.169    0.511    6.432    6.452    6.432
 -49.00  693.221  634.354  939.660  696.028    0.528    6.412    6.434    6.413
 -48.00  685.922  640.930  938.765  702.124    0.576    6.351    6.377    6.355
 -47.00  673.910  651.336  937.226  711.509    0.644    6.250    6.283    6.259
 -46.00  657.602  664.838  935.120  721.958    0.723    6.113    6.156    6.128
 -45.00  637.553  680.567  932.548  732.453    0.804    5.944    5.998    5.967
 -44.00  614.423  697.626  929.623  742.572    0.883    5.749    5.816    5.779
 -43.00  588.955  715.174  926.468  752.153    0.956    5.533    5.615    5.570
 -42.00  561.954  732.475  923.208  761.158    1.022    5.302    5.400    5.345
 -41.00  534.264  748.926  919.961  769.606    1.079    5.066    5.179    5.112
 -40.00  506.770  764.053  916.839  777.552    1.128    4.830    4.960    4.877
 -39.00  480.382  777.504  913.936  785.061    1.169    4.602    4.748    4.648
 -38.00  456.038  789.024  911.334  792.204    1.201    4.392    4.554    4.432
 -37.00  434.689  798.431  909.091  799.049    1.227    4.208    4.383    4.238
 -36.00  417.273  805.597  907.250  805.653    1.247    4.058    4.245    4.077
 -35.00  404.653  810.424  905.832  812.063    1.262    3.949    4.146    3.958
 -34.00  397.539  812.827  904.835  818.307    1.271    3.889    4.091    3.890
 -33.00  396.393  812.723  904.238  824.400    1.276    3.881    4.085    3.881
 -32.00  401.353  810.019  903.999  830.336    1.276    3.926    4.129    3.933
 -31.00  412.221  804.606  904.056  836.088    1.273    4.024    4.220    4.041
 -30.00  428.502  796.359  904.324  841.610    1.264    4.168    4.356    4.199
 -29.00  449.489  785.139  904.700  846.834    1.250    4.354    4.530    4.398
 -28.00  474.358  770.792  905.061  851.669    1.230    4.574    4.737    4.628
 -27.00  502.239  753.164  905.263  856.007    1.203    4.820    4.968    4.880
 -26.00  532.260  732.113  905.147  859.718    1.168    5.085    5.217    5.147
 -25.00  563.565  707.521  904.539  862.656    1.125    5.360    5.476    5.421
 -24.00  595.318  679.312  903.255  864.660    1.072    5.638    5.739    5.696
 -23.00  626.703  647.480  901.103  865.564    1.009    5.913    5.998    5.965
 -22.00  656.920  612.101  897.893  865.197    0.936    6.177    6.248    6.222
 -21.00  685.200  573.359  893.442  863.394    0.853    6.425    6.482    6.462
 -20.00  710.807  531.563  887.584  860.004    0.760    6.651    6.694    6.679
 -19.00  733.067  487.160  880.177  854.899    0.659    6.848    6.880    6.868
 -18.00  751.392  440.737  871.114  847.982    0.553    7.013    7.035    7.026
 -17.00  765.303  393.032  860.327  839.196    0.444    7.142    7.156    7.149
 -16.00  774.456  344.926  847.795  828.527    0.340    7.233    7.241    7.236
 -15.00  778.665  297.459  833.547  816.012    0.250    7.283    7.287    7.283
 -14.00  777.904  251.861  817.661  801.733    0.200    7.292    7.295    7.292
 -13.00  772.310  209.637  800.256  785.817    0.212    7.262    7.265    7.263
 -12.00  762.167  172.734  781.495  768.430    0.272    7.194    7.199    7.198
 -11.00  747.882  143.727  761.567  749.767    0.348    7.091    7.100    7.099
 -10.00  729.956  125.591  740.682  730.043    0.423    6.957    6.970    6.969
  -9.00  708.951  120.134  719.058  709.481    0.492    6.796    6.814    6.813
  -8.00  685.453  125.870  696.914  688.307    0.551    6.612    6.635    6.634
  -7.00  660.046  138.703  674.463  666.738    0.599    6.409    6.437    6.437
  -6.00  633.285  154.664  651.898  644.973    0.637    6.192    6.225    6.225
  -5.00  605.676  171.160  629.396  623.197    0.664    5.965    6.002    6.002
  -4.00  577.671  186.765  607.112  601.567    0.682    5.731    5.772    5.772
  -3.00  549.655  200.776  585.176  580.221    0.691    5.494    5.537    5.537
  -2.00  521.947  212.895  563.696  559.273    0.693    5.256    5.302    5.302
  -1.00  494.805  223.052  542.756  538.811    0.688    5.020    5.067    5.067
   0.00  468.428  231.301  522.422  518.907    0.678    4.787    4.835    4.835
   1.00  442.965  237.762  502.741  499.612    0.663    4.560    4.608    4.608
   2.00  418.520  242.591  483.745  480.962    0.646    4.339    4.386    4.386
   3.00  395.159  245.956  465.452  462.979    0.625    4.125    4.172    4.172
   4.00  372.919  248.027  447.868  445.674    0.603    3.918    3.964    3.964
   5.00  351.812  248.965  430.993  429.049    0.580    3.720    3.765    3.765
   6.00  331.830  248.922  414.817  413.097    0.555    3.530    3.574    3.574
   7.00  312.952  248.038  399.326  397.807    0.531    3.349    3.391    3.391
   8.00  295.145  246.436  384.502  383.162    0.506    3.177    3.217    3.217
   9.00  278.369  244.230  370.321  369.143    0.482    3.012    3.051    3.051
  10.00  262.579  241.518  356.761  355.728    0.459    2.856    2.893    2.893
  11.00  247.726  238.385  343.796  342.893    0.436    2.708    2.743    2.743
  12.00  233.761  234.908  331.400  330.614    0.414    2.567    2.600    2.600
  13.00  220.635  231.151  319.547  318.865    0.392    2.434    2.465    2.465
  14.00  208.296  227.171  308.211  307.623    0.372    2.307    2.337    2.337
  15.00  196.697  223.016  297.365  296.861    0.352    2.188    2.216    2.216
  16.00  185.792  218.728  286.986  286.556    0.334    2.074    2.101    2.101
  17.00  175.536  214.341  277.047  276.685    0.316    1.967    1.992    1.992
  18.00  165.887  209.885  267.526  267.223    0.300    1.866    1.889    1.889
  19.00  156.805  205.385  258.400  258.150    0.284    1.769    1.792    1.792
  20.00  148.252  200.862  249.648  249.445    0.269    1.678    1.700    1.700
  21.00  140.193  196.333  241.248  241.086    0.255    1.592    1.612    1.612
  22.00  132.594  191.814  233.182  233.056    0.242    1.510    1.529    1.529
  23.00  125.426  187.315  225.430  225.335    0.229    1.432    1.451    1.451
  24.00  118.660  182.847  217.976  217.906    0.217    1.359    1.376    1.376
  25.00  112.269  178.418  210.801  210.753    0.206    1.289    1.305    1.305
  26.00  106.228  174.032  203.891  203.861    0.196    1.223    1.238    1.238
  27.00  100.514  169.695  197.230  197.214    0.186    1.160    1.175    1.175
  28.00   95.108  165.412  190.805  190.798    0.177    1.100    1.114    1.114
  29.00   89.988  161.182  184.601  184.600    0.168    1.043    1.057    1.057
  30.00   85.138  157.010  178.607  178.607    0.160    0.990    1.002    1.002
  31.00   80.540  152.895  172.811  172.808    0.152    0.938    0.951    0.950
  32.00   76.181  148.837  167.200  167.191    0.145    0.889    0.901    0.901
  33.00   72.045  144.837  161.766  161.746    0.138    0.843    0.854    0.854
  34.00   68.121  140.893  156.497  156.462    0.132    0.799    0.810    0.809
  35.00   64.397  137.004  151.384  151.330    0.126    0.757    0.767    0.767
  36.00   60.864  133.169  146.419  146.340    0.120    0.717    0.727    0.726
  37.00   57.511  129.387  141.592  141.484    0.115    0.679    0.688    0.688
  38.00   54.331  125.654  136.897  136.754    0.109    0.642    0.652    0.651
  39.00   51.317  121.969  132.325  132.141    0.105    0.608    0.617    0.616
  40.00   48.463  118.330  127.870  127.638    0.100    0.575    0.584    0.583
