und_E
Underground Lines, Existing
UND_E.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
  50.00   16.875   69.311   71.336   69.456    0.979   10.081   10.129   10.126
  51.00   16.012   67.596   69.466   67.674    0.972    9.760    9.808    9.806
  52.00   15.247   65.916   67.657   65.950    0.961    9.440    9.489    9.487
  53.00   14.576   64.272   65.904   64.280    0.948    9.125    9.174    9.172
  54.00   13.997   62.663   64.207   62.663    0.931    8.813    8.863    8.861
  55.00   13.505   61.088   62.563   61.095    0.913    8.508    8.557    8.555
  56.00   13.093   59.548   60.971   59.576    0.892    8.209    8.257    8.256
  57.00   12.757   58.043   59.428   58.104    0.870    7.917    7.965    7.964
  58.00   12.488   56.572   57.934   56.676    0.847    7.632    7.679    7.678
  59.00   12.279   55.136   56.487   55.292    0.823    7.356    7.402    7.401
  60.00   12.123   53.734   55.084   53.950    0.798    7.087    7.132    7.131
  61.00   12.011   52.366   53.726   52.648    0.773    6.827    6.871    6.870
  62.00   11.937   51.032   52.409   51.385    0.747    6.575    6.618    6.617
  63.00   11.893   49.731   51.134   50.161    0.722    6.332    6.373    6.373
  64.00   11.874   48.464   49.898   48.973    0.697    6.097    6.137    6.137
  65.00   11.874   47.230   48.700   47.821    0.672    5.871    5.909    5.909
  66.00   11.888   46.029   47.539   46.703    0.647    5.653    5.690    5.689
  67.00   11.912   44.859   46.414   45.619    0.623    5.443    5.479    5.478
  68.00   11.943   43.722   45.324   44.567    0.599    5.241    5.275    5.275
  69.00   11.978   42.615   44.267   43.547    0.576    5.047    5.080    5.079
  70.00   12.013   41.540   43.242   42.557    0.553    4.860    4.892    4.891
  71.00   12.049   40.494   42.249   41.596    0.531    4.681    4.711    4.711
  72.00   12.082   39.478   41.285   40.663    0.510    4.509    4.538    4.538
  73.00   12.111   38.491   40.351   39.758    0.490    4.344    4.371    4.371
  74.00   12.137   37.532   39.445   38.880    0.470    4.185    4.212    4.211
  75.00   12.158   36.600   38.567   38.027    0.451    4.033    4.058    4.058
  76.00   12.173   35.696   37.714   37.199    0.432    3.887    3.911    3.911
  77.00   12.183   34.817   36.887   36.395    0.415    3.748    3.770    3.770
  78.00   12.187   33.965   36.085   35.615    0.398    3.613    3.635    3.635
  79.00   12.185   33.137   35.306   34.857    0.381    3.485    3.506    3.505
  80.00   12.177   32.333   34.550   34.121    0.366    3.361    3.381    3.381
  81.00   12.163   31.553   33.816   33.405    0.351    3.243    3.262    3.262
  82.00   12.144   30.796   33.103   32.711    0.336    3.130    3.148    3.148
  83.00   12.119   30.061   32.411   32.035    0.323    3.021    3.038    3.038
  84.00   12.089   29.347   31.739   31.379    0.309    2.917    2.933    2.933
  85.00   12.054   28.654   31.086   30.741    0.297    2.816    2.832    2.832
  86.00   12.014   27.982   30.452   30.122    0.285    2.720    2.735    2.735
  87.00   11.969   27.330   29.836   29.519    0.273    2.628    2.642    2.642
  88.00   11.921   26.696   29.237   28.933    0.262    2.540    2.553    2.553
  89.00   11.868   26.081   28.654   28.363    0.252    2.455    2.468    2.468
  90.00   11.811   25.484   28.088   27.808    0.241    2.374    2.386    2.386
  91.00   11.751   24.904   27.538   27.269    0.232    2.296    2.307    2.307
  92.00   11.688   24.342   27.002   26.744    0.223    2.221    2.232    2.232
  93.00   11.622   23.795   26.481   26.233    0.214    2.149    2.159    2.159
  94.00   11.552   23.264   25.975   25.736    0.205    2.079    2.089    2.089
  95.00   11.481   22.749   25.481   25.252    0.197    2.013    2.023    2.022
  96.00   11.407   22.248   25.002   24.781    0.190    1.949    1.958    1.958
